Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3UpBmeIHa4gWjngrpBYur2,"Song Of The Motherland (feat. Anum Iyapo)","Perceive Its Beauty, Acknowledge Its Grace","Shabaka,Anum Iyapo",2024-04-12,285186,25,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:25Z,"nu jazz","Impulse!",0.321,0.184,1,-14.872,1,0.0456,0.986,0.0168,0.129,0.242,69.781,3
12AOsImtp5x0rCnoaE9QSl,"Funny Guy","BLUE LIPS","ScHoolboy Q",2024-03-01,158168,49,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.472,0.437,2,-11.514,1,0.0304,0.703,0.00204,0.416,0.458,164.044,4
1pqG8egYsdWZiHSMT1QTaL,"Pop (feat. Rico Nasty)","BLUE LIPS","ScHoolboy Q,Rico Nasty",2024-03-01,196576,50,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.53,0.682,0,-8.285,1,0.134,0.11,0.0000756,0.289,0.279,140.358,4
7CwO2esrH095tjxmJVMY2E,"THank god 4 me","BLUE LIPS","ScHoolboy Q",2024-03-01,177260,61,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.725,0.574,1,-7.945,1,0.152,0.638,0,0.112,0.419,136.003,4
7u1P36qRqrSNrXAp98cyp1,"Blueslides","BLUE LIPS","ScHoolboy Q",2024-03-01,235317,58,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.529,0.436,7,-13.222,1,0.125,0.825,0.00000431,0.145,0.32,87.643,4
4P8XKXpkJ2QGM442VUwfOX,"Yeern 101","BLUE LIPS","ScHoolboy Q",2024-03-01,140005,57,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.865,0.79,11,-6.676,1,0.11,0.17,0,0.117,0.288,137.994,4
6aTGdCvAqaiO5YwcjAkfrW,"Love Birds (feat. Devin Malik & Lance Skiiiwalker)","BLUE LIPS","ScHoolboy Q,Devin Malik,Lance Skiiiwalker",2024-03-01,235064,49,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.592,0.516,10,-10.229,0,0.0602,0.441,0.000399,0.205,0.44,86.991,4
1X1EwijiXXOmEU5iMqhFT5,"Movie (feat. Az Chike)","BLUE LIPS","ScHoolboy Q,AzChike",2024-03-01,113619,52,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"hyphy","Top Dawg Entertainment/Interscope Records",0.576,0.512,2,-8.172,1,0.489,0.475,0,0.405,0.65,104.976,4
6B7FWe7D3c4LKO5cSz19iD,"Cooties","BLUE LIPS","ScHoolboy Q",2024-03-01,172888,47,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.68,0.61,8,-8.949,1,0.12,0.0721,0.00000368,0.116,0.351,74.951,4
4Aa6NtW6JQcFEvR831K8xu,"oHio (feat. Freddie Gibbs)","BLUE LIPS","ScHoolboy Q,Freddie Gibbs",2024-03-01,291038,49,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.561,0.703,10,-7.453,0,0.281,0.134,0.00000945,0.154,0.501,120.474,3
6UqgBwNMKmhjDuN0OcVJA0,"Foux (feat. Ab-Soul)","BLUE LIPS","ScHoolboy Q,Ab-Soul",2024-03-01,281560,48,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.66,0.566,0,-9.136,1,0.0532,0.459,0,0.124,0.379,147.967,4
4jTlfU1QMbhaAleV6Zu9EJ,"First","BLUE LIPS","ScHoolboy Q",2024-03-01,245695,45,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.496,0.497,6,-10.742,0,0.222,0.0421,0.00000265,0.189,0.443,133.21,4
2Q1kWoGFFxY9gkwfZPoCPi,"Nunu","BLUE LIPS","ScHoolboy Q",2024-03-01,166955,44,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.297,0.905,2,-8.869,1,0.239,0.338,0.0151,0.312,0.234,128.548,5
7sIShdqb3UI8EdoIZdgT9t,"Back n Love (feat. Devin Malik)","BLUE LIPS","ScHoolboy Q,Devin Malik",2024-03-01,230612,46,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.772,0.588,7,-7.541,1,0.0758,0.0102,0,0.103,0.433,121.084,4
5Nmij04oaIysHaRrSddHyM,"Lost Times (feat. Jozzy)","BLUE LIPS","ScHoolboy Q,Jozzy",2024-03-01,173230,48,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.408,0.727,8,-7.263,1,0.1,0.702,0,0.443,0.2,152.295,4
2WpIFDreMCm2TvSwAeOihA,"Germany 86'","BLUE LIPS","ScHoolboy Q",2024-03-01,126961,43,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.52,0.715,7,-8.193,0,0.171,0.552,0.00000209,0.346,0.475,140.827,4
19KhKFlkx2BBkLyC2rs4UE,"Time killers","BLUE LIPS","ScHoolboy Q",2024-03-01,157102,42,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.682,0.453,2,-10.945,1,0.248,0.553,0.00583,0.143,0.0665,100.177,4
136vuV2kKsdloNJ1lxPiWh,"Pig feet (feat. Childish Major)","BLUE LIPS","ScHoolboy Q,Childish Major",2024-03-01,195038,45,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.56,0.529,8,-8.536,1,0.261,0.354,0.00000271,0.202,0.0827,145.109,4
6NOOfIQTHhRgStVS8WlMua,"Smile","BLUE LIPS","ScHoolboy Q",2024-03-01,71764,44,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:59Z,"","Top Dawg Entertainment/Interscope Records",0.585,0.839,5,-7.921,0,0.292,0.188,0.0188,0.125,0.338,204.227,3
21bnUSw7MA8JOorvmby250,"Sick Sweet","Triple Seven","Wishy",2024-08-16,196440,33,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.233,0.771,4,-6.056,1,0.0788,0.0000087,0.000336,0.698,0.463,71.877,4
3QcOaL6L2tzmJENZA7y1Cv,"Triple Seven","Triple Seven","Wishy",2024-08-16,206933,40,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.431,0.961,7,-5.859,1,0.0357,0.000458,0.164,0.281,0.917,92.003,4
5rbh9uwfOz2vBramGDs5Lo,"Persuasion","Triple Seven","Wishy",2024-08-16,168160,38,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.329,0.941,9,-5.502,1,0.0614,0.0000118,0.412,0.0677,0.381,79.979,4
4vxfjIKihR3Y74pehk7jkH,"Game","Triple Seven","Wishy",2024-08-16,205760,26,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.235,0.807,6,-6.373,0,0.0514,0.0000201,0.0277,0.707,0.386,84.361,4
1HS1Q38mPX3iAP66gTHt6E,"Love On The Outside","Triple Seven","Wishy",2024-08-16,238773,45,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.158,0.832,11,-5.872,1,0.0596,0.0212,0.00112,0.347,0.309,88.611,4
73B21p60Izq74AFwGNhzR7,"Little While","Triple Seven","Wishy",2024-08-16,278493,35,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.351,0.718,4,-7.774,0,0.0366,0.000102,0.81,0.291,0.0688,99.046,4
5kTPqEtiXmKyTt5fbpDsJl,"Busted","Triple Seven","Wishy",2024-08-16,347426,25,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.538,0.894,2,-6.221,1,0.0374,0.0000582,0.0486,0.52,0.513,128.029,4
4MY49M5diYxJ4kR2yMd5Yl,"Just Like Sunday","Triple Seven","Wishy",2024-08-16,202560,29,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.386,0.635,9,-7.483,1,0.0283,0.00274,0.00315,0.314,0.368,160.047,4
1SM3sS2WfILMsKHN07Tn2m,"Honey","Triple Seven","Wishy",2024-08-16,267133,25,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.343,0.876,9,-5.865,1,0.0721,0.0000223,0.711,0.184,0.164,117.006,4
1oEfleGYXYIOeej1EJW1uE,"Spit","Triple Seven","Wishy",2024-08-16,296133,25,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:14Z,"shoegaze","Winspear",0.122,0.685,2,-6.616,1,0.048,0.00000465,0.768,0.285,0.331,173.839,4
6YvvTg8WaWMdCaBBBwd8e5,"Almighty (Intro)","Almighty So 2","Chief Keef",2024-05-10,173000,47,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.452,0.953,2,-3.822,1,0.603,0.124,0,0.296,0.456,149.884,4
0IzqRBC2zj2ejfg5EvZ3o9,"Neph Nem (feat. Ballout & G Herbo)","Almighty So 2","Chief Keef,Ballout,G Herbo",2024-05-10,157500,47,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.649,0.894,4,-4.696,1,0.391,0.0108,0,0.194,0.375,160.048,4
4mSwG5sSZCWgsEvaHhqCen,"Treat Myself","Almighty So 2","Chief Keef",2024-05-10,268516,48,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.658,0.722,1,-4.356,1,0.129,0.394,0,0.135,0.343,140.14,4
3JhrdnKtCif4dAHVoJlWvI,"Jesus Skit","Almighty So 2","Chief Keef",2024-05-10,138000,38,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.494,0.854,4,-6.432,1,0.414,0.298,0,0.306,0.655,161.576,4
5mE1sporLTCltsZVRp27cA,"Jesus (feat. Lil Gnar)","Almighty So 2","Chief Keef,Lil Gnar",2024-05-10,279000,43,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill,melodic rap","RBC Records",0.612,0.92,1,-4.029,1,0.343,0.0063,0,0.656,0.367,160.073,4
3iJYTRTXDZ7XiLFGQUrObe,"Too Trim","Almighty So 2","Chief Keef",2024-05-10,269044,44,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.672,0.828,9,-3.918,1,0.196,0.037,0,0.196,0.446,156.772,4
47mijfmaoGHOIDYaHjsSjd,"Runner","Almighty So 2","Chief Keef",2024-05-10,174700,50,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.598,0.829,10,-5.635,1,0.0549,0.0513,0,0.268,0.386,140.16,4
7tmgmrJYAGshsUHUNWPMlO,"Banded Up (feat. Tierra Whack)","Almighty So 2","Chief Keef,Tierra Whack",2024-05-10,266322,42,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill,alternative r&b","RBC Records",0.645,0.692,1,-4.692,1,0.0764,0.00487,0,0.324,0.188,155.001,4
7tE46absMtSeWvESGkNXDl,"Grape Trees (feat. Sexyy Red)","Almighty So 2","Chief Keef,Sexyy Red",2024-05-10,303000,44,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.626,0.811,11,-5.966,1,0.223,0.0228,0,0.582,0.522,160.039,4
3BjJGSCE3bRU0Z7tZhLfkQ,"1,2,3","Almighty So 2","Chief Keef",2024-05-10,328868,46,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.404,0.756,5,-6.254,0,0.211,0.00292,0,0.145,0.225,82.019,4
1bS1N2vW2uhR2vRcu40oM6,"Drifting Away","Almighty So 2","Chief Keef",2024-05-10,241665,40,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.443,0.756,7,-5.8,0,0.131,0.0147,0,0.156,0.332,91.941,4
4gghtsHgDu1hMpGtiXQILl,"Never Fly Here (feat. Quavo)","Almighty So 2","Chief Keef,Quavo",2024-05-10,270532,44,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.697,0.879,11,-5.427,1,0.16,0.169,0,0.0871,0.301,146.944,4
3IFN4mWzb0XyHL8aIPbrRJ,"Prince Charming","Almighty So 2","Chief Keef",2024-05-10,330267,39,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.685,0.85,10,-3.409,0,0.123,0.141,0,0.356,0.319,94.005,4
7r2dijQaELObDotFX3xtBe,"Believe","Almighty So 2","Chief Keef",2024-05-10,405409,41,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.579,0.627,0,-6.198,1,0.101,0.296,0,0.364,0.292,148.065,4
5FArNjfGgECpqKyWeY7UNW,"Tony Montana Flow","Almighty So 2","Chief Keef",2024-05-10,142471,57,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.587,0.316,0,-8.231,1,0.035,0.0000316,0.000519,0.18,0.14,74.954,4
2519LHyzLejrPsoSeXSQTR,"I'm Tryna Sleep","Almighty So 2","Chief Keef",2024-05-10,195751,39,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:27:54Z,"drill","RBC Records",0.69,0.906,6,-3.783,0,0.341,0.0182,0,0.149,0.31,76.025,4
66st0nh6vlK7t2yzWfzmcA,"She Looked Like Me!","Imaginal Disk","Magdalena Bay",2024-08-23,193186,56,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.393,0.752,2,-7.249,1,0.0524,0.0543,0.0276,0.165,0.153,130.036,3
7fvld2LGlUhz15CjeaLewh,"Killing Time","Imaginal Disk","Magdalena Bay",2024-08-23,233546,60,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.429,0.877,0,-6.362,1,0.0753,0.0272,0.0273,0.2,0.735,120.08,4
6U7YaQrDz6GyxcgHotcfoM,"True Blue Interlude","Imaginal Disk","Magdalena Bay",2024-08-23,109226,54,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.588,0.649,7,-8.813,1,0.0325,0.414,0.743,0.207,0.367,107.947,4
0QW0KPBXXv67haGjbtkRRB,"Image","Imaginal Disk","Magdalena Bay",2024-08-23,212866,68,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.611,0.863,5,-6.369,0,0.0421,0.000291,0.17,0.15,0.851,128.015,3
5m3rVRNkTv5EQnPuF293we,"Death & Romance","Imaginal Disk","Magdalena Bay",2024-08-23,314733,62,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.566,0.964,6,-4.366,1,0.062,0.00316,0.00183,0.111,0.388,106.022,4
5pUl86WPdIEncWK57kGcOY,"Fear, Sex","Imaginal Disk","Magdalena Bay",2024-08-23,152053,57,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.622,0.773,10,-5.68,0,0.0324,0.0366,0.00023,0.115,0.133,105.968,4
6O6VDSgm7Cxrk7kIJhyIFo,"Vampire in the Corner","Imaginal Disk","Magdalena Bay",2024-08-23,202440,57,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.637,0.577,4,-8.236,1,0.0428,0.168,0.00211,0.487,0.318,115.004,4
6ztdBhTNo6GFk0WlYU1jzM,"Watching T.V.","Imaginal Disk","Magdalena Bay",2024-08-23,245413,56,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.582,0.651,6,-8.722,1,0.0443,0.0934,0.107,0.122,0.471,139.962,4
3LlQyxWlsx8y4rZtkETUjl,"Tunnel Vision","Imaginal Disk","Magdalena Bay",2024-08-23,305520,55,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.287,0.578,1,-7.288,1,0.0661,0.0338,0.068,0.14,0.467,180.018,3
2ZSDtC0XZnpokAMwRtgqzh,"Love Is Everywhere","Imaginal Disk","Magdalena Bay",2024-08-23,194413,56,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.576,0.665,9,-7.564,1,0.0424,0.0588,0.0469,0.333,0.7,90.02,4
2SKDW03NiKcpvh6WC0G5AC,"Feeling DiskInserted?","Imaginal Disk","Magdalena Bay",2024-08-23,58600,51,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.146,0.236,5,-13.464,1,0.0347,0.984,0.335,0.287,0.0478,177.681,4
05viacwP18vZkQozDwS5kN,"That's My Floor","Imaginal Disk","Magdalena Bay",2024-08-23,209800,57,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.48,0.92,1,-6.337,1,0.137,0.0101,0.0663,0.861,0.482,168.028,4
4rVs9KjC3YVA7v54kVSHUV,"Cry for Me","Imaginal Disk","Magdalena Bay",2024-08-23,307266,59,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.52,0.9,6,-5.02,0,0.0319,0.00592,0.0285,0.177,0.403,114.974,4
57C485VPv0kP1XASAwjEYV,"Angel on a Satellite","Imaginal Disk","Magdalena Bay",2024-08-23,243426,53,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.518,0.513,0,-8.709,1,0.0278,0.576,0.0202,0.119,0.296,103.037,4
4j9WdbfKvyx7fBQb4qygYr,"The Ballad of Matt & Mica","Imaginal Disk","Magdalena Bay",2024-08-23,240000,55,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:18Z,"","Mom+Pop",0.336,0.765,6,-6.334,1,0.0501,0.25,0.145,0.175,0.375,91.975,4
07mE5wD18Ki9yjscGoird0,"Every Time I Hear","Radio DDR","Sharp Pins",2024-05-19,163603,33,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.371,0.844,7,-6.225,1,0.0391,0.0000496,0.911,0.915,0.414,134.697,4
5qoPDmVQygQYDsNOWwKIVx,"Lorelei","Radio DDR","Sharp Pins",2024-05-19,114999,22,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.392,0.961,11,-6.915,1,0.0593,0.000227,0.185,0.294,0.732,126.74,4
19eZ00av4cK00vrtDBiAGe,"You Don't Live Here Anymore","Radio DDR","Sharp Pins",2024-05-19,230278,29,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.509,0.549,5,-7.386,1,0.0262,0.203,0.327,0.267,0.533,112.934,4
78WMy5czMGlRqJ4nvEEtwo,"If I Was Ever Lonely","Radio DDR","Sharp Pins",2024-05-19,141533,20,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.331,0.911,6,-5.684,1,0.0369,0.00584,0,0.0974,0.71,129.622,4
1f9lW8xhnaNO5Nq9P1UvNr,"Circle All the Dots","Radio DDR","Sharp Pins",2024-05-19,219187,20,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.397,0.916,9,-5.939,1,0.0422,0.0000795,0.779,0.147,0.267,121.925,4
3sPN5eVm8QgxWpn2RPLJ4r,"Sycophant","Radio DDR","Sharp Pins",2024-05-19,227750,27,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.495,0.403,2,-11.603,1,0.0286,0.65,0.643,0.172,0.172,115.508,4
6LEJRKOSistdWvjdecLZTf,"You Have a Way","Radio DDR","Sharp Pins",2024-05-19,211865,19,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.421,0.936,9,-5.4,1,0.0405,0.0627,0.000419,0.31,0.276,114.246,4
3NnrjZoBOf7aA4bwHzkUs7,"When You Know","Radio DDR","Sharp Pins",2024-05-19,161748,18,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.348,0.72,2,-6.699,1,0.043,0.000739,0.0104,0.846,0.538,138.009,4
6zbS4F78VGN894rxq4xdFn,"Chasing Stars","Radio DDR","Sharp Pins",2024-05-19,173623,18,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.53,0.329,4,-13.265,1,0.0296,0.8,0.035,0.144,0.279,120.038,4
3DQMOFT8VrQYwEyRZBg6nR,"Is It Better","Radio DDR","Sharp Pins",2024-05-19,175997,20,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.415,0.873,4,-5.139,1,0.0354,0.162,0.557,0.162,0.757,130.257,5
2Ky3cptTstQbXEkCfzvqjK,"Race for the Audience","Radio DDR","Sharp Pins",2024-05-19,176605,20,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:29Z,"power pop,jangle pop","Hallogallo",0.585,0.863,7,-7.553,1,0.05,0.0223,0.841,0.0855,0.676,111.664,4
5Vi4wnQLLs4zZSpnngTbEE,"Old Scratch Blues","No Name","Jack White",2024-08-02,211640,51,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.342,0.772,4,-6.752,0,0.0618,0.693,0.313,0.0799,0.506,137.475,4
24EBpqFU6sLP9maLdJTht0,"Bless Yourself","No Name","Jack White",2024-08-02,154013,51,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.272,0.956,0,-3.397,1,0.118,0.0692,0,0.0557,0.468,145.328,4
1PEjhR1CCdINF8TyM5s8LX,"That's How I'm Feeling","No Name","Jack White",2024-08-02,191746,57,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.578,0.9,2,-5.363,1,0.129,0.249,0.115,0.11,0.848,128.425,4
6jHRsjMiCpCv04xXlZFskf,"It's Rough On Rats (If You're Asking)","No Name","Jack White",2024-08-02,251093,47,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.414,0.943,2,-6.373,1,0.0984,0.573,0.842,0.0377,0.579,92.236,4
0hIYrRFTLlG8pRjAn9tW4P,"Archbishop Harold Holmes","No Name","Jack White",2024-08-02,171200,51,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.549,0.865,2,-6.073,1,0.217,0.172,0,0.234,0.352,106.358,4
4aSuvQiVApSnM4uaReOaO3,"Bombing Out","No Name","Jack White",2024-08-02,153400,44,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.459,0.968,2,-5.021,1,0.237,0.708,0.551,0.382,0.421,128.446,4
6saGhA8ruqmwecXc5kNesC,"What's The Rumpus?","No Name","Jack White",2024-08-02,206346,47,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.67,0.649,5,-6.387,1,0.0478,0.18,0.000935,0.0658,0.724,95.133,4
6JYj8X9hQrYLPzLc1G4pNK,"Tonight (Was A Long Time Ago)","No Name","Jack White",2024-08-02,256000,44,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.629,0.859,1,-5.179,0,0.115,0.162,0.0000474,0.153,0.55,123.152,4
2JHCyO6UWHeRs436mZUurv,"Underground","No Name","Jack White",2024-08-02,226813,43,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.471,0.687,2,-4.308,1,0.057,0.671,0.0666,0.134,0.488,90.184,4
2nzjollcYTjkaKjZTRzNSq,"Number One With A Bullet","No Name","Jack White",2024-08-02,199866,42,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.541,0.66,4,-4.97,0,0.164,0.618,0.954,0.0757,0.47,166.11,4
3TAa27TEYPQGsK7Gi2Cjbe,"Morning At Midnight","No Name","Jack White",2024-08-02,185186,42,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.655,0.824,2,-7.05,1,0.172,0.657,0.67,0.362,0.517,136.604,4
4EPamzEPNXrvGLBaGMXPV9,"Missionary","No Name","Jack White",2024-08-02,153066,41,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.393,0.891,2,-5.327,1,0.131,0.45,0.000397,0.107,0.531,144.701,4
4yGzFyhNBckUc10UUxm9Qu,"Terminal Archenemy Endling","No Name","Jack White",2024-08-02,242986,40,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:28:45Z,"blues rock","Third Man Records/Legacy",0.19,0.806,9,-5.6,1,0.0461,0.47,0.0402,0.944,0.106,155.189,4
0DeymXCmEkaP84aGgzoI6I,"Continuum 1","Endlessness","Nala Sinephro",2024-09-06,433750,46,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:29:00Z,"ambient,nu jazz","Warp Records",0.378,0.244,8,-20.344,0,0.039,0.794,0.875,0.11,0.128,101.714,4
66O3YWGFyDk1UWhi8BTGMF,"Continuum 2","Endlessness","Nala Sinephro",2024-09-06,421813,43,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:29:00Z,"ambient,nu jazz","Warp Records",0.415,0.251,11,-18.101,0,0.03,0.925,0.955,0.106,0.279,136.134,4
0AXfx8KBcjY3TlrHmApvNr,"Continuum 3","Endlessness","Nala Sinephro",2024-09-06,247538,50,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:29:00Z,"ambient,nu jazz","Warp Records",0.118,0.0899,3,-22.576,1,0.0376,0.903,0.899,0.112,0.0408,77.984,4
