Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Primary Artist,Record Label_encoded,is_unknown_genre,Genres_encoded
Nowhere Bus,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,117718,3,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.488,0.397,11.0,-9.426,1.0,0.0301,0.461,0.0248,0.113,0.208,120.213,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
Nobody Say Nothing,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,156962,3,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.441,0.377,11.0,-10.371,1.0,0.031,0.143,0.0511,0.385,0.201,121.021,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
Tommy In The 80s,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,178875,15,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.487,0.902,5.0,-4.879,0.0,0.0353,0.024,0.000562,0.14,0.819,144.124,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
Bam Rang Rang,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,213829,2,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.235,0.897,2.0,-4.284,1.0,0.0773,0.00053,0.000824,0.287,0.361,100.115,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
Let It Ride,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,192975,6,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.325,0.839,9.0,-4.491,1.0,0.0451,0.000205,0.0339,0.348,0.303,162.154,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
All The Kids In LA,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,101685,3,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.151,0.874,9.0,-7.756,1.0,0.0716,7.91e-05,0.674,0.211,0.0753,162.184,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
Tamagotchi,Sugarcoat,Blushing,2024-05-03,177493,20,"shoegaze,dream pop,slowcore",Kanine Records,0.267,0.792,11.0,-5.587,1.0,0.0402,0.000144,0.795,0.103,0.199,142.199,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Ocean Dweller,Vourukasha,Bismarck,2024-05-03,553274,2,"doom metal,sludge metal,stoner rock",Dark Essence Records,0.0676,0.195,1.0,-14.733,1.0,0.0393,0.814,0.868,0.0867,0.0329,74.912,0.0,df_not_liked,Bismarck,39.82601763271431,0,60.11474359654991
Near Mint,Deleter,Holy Fuck,2020-01-17,354786,0,electronic rock,Holy EF Music,0.618,0.761,6.0,-7.516,0.0,0.0318,0.156,0.747,0.209,0.484,126.005,0.0,df_not_liked,Holy Fuck,33.53769905912784,0,59.37764056178248
Interstellar Peace (The Last Stance),Fearless Movement,Kamasi Washington,2024-05-03,304772,24,"jazz,nu jazz",Young,0.225,0.647,5.0,-8.34,0.0,0.0542,0.706,0.835,0.104,0.227,131.332,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,59.00150760402121
The Garden Path,Fearless Movement,Kamasi Washington,2024-05-03,400170,28,"jazz,nu jazz",Young,0.428,0.903,6.0,-8.874,0.0,0.0869,0.0313,0.534,0.179,0.4,150.167,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,59.00150760402121
Together,Fearless Movement,"Kamasi Washington,BJ The Chicago Kid",2024-05-03,334098,28,"jazz,nu jazz,neo soul",Young,0.518,0.474,6.0,-12.444,0.0,0.0401,0.654,0.228,0.0928,0.151,106.966,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,62.47218452190481
Dream State,Fearless Movement,"Kamasi Washington,André 3000",2024-05-03,519603,34,"jazz,nu jazz",Young,0.406,0.527,1.0,-12.939,0.0,0.0357,0.676,0.896,0.071,0.332,101.318,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,59.00150760402121
Get Lit,Fearless Movement,"Kamasi Washington,George Clinton,D Smoke",2024-05-03,206397,31,"jazz,nu jazz,funk",Young,0.611,0.671,3.0,-6.862,0.0,0.171,0.205,0.0,0.273,0.56,79.735,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,63.090721002319704
The Visionary,Fearless Movement,"Kamasi Washington,Terrace Martin",2024-05-03,70114,28,"jazz,nu jazz,neo soul",Young,0.0811,0.43,9.0,-8.947,1.0,0.0332,0.289,0.388,0.323,0.0718,79.41,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,62.47218452190481
Computer Love,Fearless Movement,"Kamasi Washington,Patrice Quinn,DJ Battlecat,Brandon Coleman",2024-05-03,566076,29,"jazz,nu jazz,g-funk,west coast hip hop,jazz funk",Young,0.221,0.749,6.0,-8.127,0.0,0.0947,0.271,0.0261,0.0824,0.275,88.352,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,63.090721002319704
Asha The First,Fearless Movement,"Kamasi Washington,Thundercat,Taj Austin,Ras Austin",2024-05-03,466296,32,"jazz,nu jazz",Young,0.588,0.9,9.0,-5.741,1.0,0.194,0.0505,5.86e-05,0.309,0.352,93.015,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,59.00150760402121
Lesanu,Fearless Movement,Kamasi Washington,2024-05-03,562909,31,"jazz,nu jazz",Young,0.437,0.806,1.0,-7.095,1.0,0.0669,0.0316,0.317,0.243,0.424,108.254,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,59.00150760402121
Walk With Me,Cyan Blue,Charlotte Day Wilson,2024-05-03,172717,25,alternative r&b,XL Recordings,0.756,0.562,9.0,-7.025,1.0,0.0436,0.463,0.697,0.0744,0.788,82.03,0.0,df_not_liked,Charlotte Day Wilson,46.24594688747755,0,57.67690233409156
Cyan Blue,Cyan Blue,Charlotte Day Wilson,2024-05-03,140627,27,alternative r&b,XL Recordings,0.462,0.366,9.0,-10.581,1.0,0.042,0.841,0.00665,0.105,0.411,117.334,0.0,df_not_liked,Charlotte Day Wilson,46.24594688747755,0,57.67690233409156
I Don't Love You,Cyan Blue,Charlotte Day Wilson,2024-05-03,251009,28,alternative r&b,XL Recordings,0.494,0.274,1.0,-11.507,1.0,0.0387,0.801,0.0154,0.105,0.112,114.733,0.0,df_not_liked,Charlotte Day Wilson,46.24594688747755,0,57.67690233409156
Kiss & Tell,Cyan Blue,Charlotte Day Wilson,2024-05-03,217738,25,alternative r&b,XL Recordings,0.531,0.414,4.0,-10.145,0.0,0.0785,0.529,0.024,0.183,0.214,180.155,0.0,df_not_liked,Charlotte Day Wilson,46.24594688747755,0,57.67690233409156
Over The Rainbow,Cyan Blue,Charlotte Day Wilson,2024-05-03,91695,22,alternative r&b,XL Recordings,0.363,0.218,5.0,-16.698,1.0,0.0528,0.843,3.88e-05,0.725,0.317,100.108,0.0,df_not_liked,Charlotte Day Wilson,46.24594688747755,0,57.67690233409156
Canopy,Cyan Blue,Charlotte Day Wilson,2024-05-03,151800,33,alternative r&b,XL Recordings,0.672,0.293,8.0,-11.589,0.0,0.352,0.85,3.56e-05,0.145,0.544,164.018,0.0,df_not_liked,Charlotte Day Wilson,46.24594688747755,0,57.67690233409156
Last Call,Cyan Blue,Charlotte Day Wilson,2024-05-03,88011,23,alternative r&b,XL Recordings,0.584,0.534,7.0,-9.411,1.0,0.338,0.449,0.0116,0.138,0.157,132.167,0.0,df_not_liked,Charlotte Day Wilson,46.24594688747755,0,57.67690233409156
Road to Self (KO),Fearless Movement,Kamasi Washington,2024-05-03,805684,27,"jazz,nu jazz",Young,0.331,0.623,9.0,-11.666,0.0,0.0769,0.0782,0.913,0.0769,0.309,171.77,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,59.00150760402121
Lines in the Sand,Fearless Movement,Kamasi Washington,2024-05-03,445983,23,"jazz,nu jazz",Young,0.537,0.743,6.0,-10.033,0.0,0.0539,0.312,0.482,0.138,0.338,80.935,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,59.00150760402121
Vourukasha,Vourukasha,Bismarck,2024-05-03,362565,5,"doom metal,sludge metal,stoner rock",Dark Essence Records,0.23,0.779,1.0,-9.872,1.0,0.0535,0.00527,0.919,0.151,0.0421,124.978,0.0,df_not_liked,Bismarck,39.82601763271431,0,60.11474359654991
Prologue,Fearless Movement,Kamasi Washington,2024-05-03,499234,29,"jazz,nu jazz",Young,0.447,0.802,8.0,-6.388,1.0,0.0646,0.0126,0.919,0.185,0.289,165.898,0.0,df_not_liked,Kamasi Washington,43.2619559518828,0,59.00150760402121
The Tree Of All Seeds,Vourukasha,Bismarck,2024-05-03,115613,3,"doom metal,sludge metal,stoner rock",Dark Essence Records,0.514,0.319,8.0,-18.072,0.0,0.0471,0.726,0.86,0.155,0.04,124.976,0.0,df_not_liked,Bismarck,39.82601763271431,0,60.11474359654991
Kigal,Vourukasha,Bismarck,2024-05-03,328088,2,"doom metal,sludge metal,stoner rock",Dark Essence Records,0.66,0.282,0.0,-14.652,1.0,0.0392,0.0278,0.888,0.0893,0.321,125.011,0.0,df_not_liked,Bismarck,39.82601763271431,0,60.11474359654991
Echoes,Vourukasha,Bismarck,2024-05-03,426050,3,"doom metal,sludge metal,stoner rock",Dark Essence Records,0.288,0.72,5.0,-9.188,1.0,0.0391,0.000213,0.94,0.0831,0.175,130.015,0.0,df_not_liked,Bismarck,39.82601763271431,0,60.11474359654991
Sky Father,Vourukasha,Bismarck,2024-05-03,315124,6,"doom metal,sludge metal,stoner rock",Dark Essence Records,0.24,0.688,3.0,-9.015,1.0,0.0441,0.00213,0.953,0.366,0.0716,123.847,0.0,df_not_liked,Bismarck,39.82601763271431,0,60.11474359654991
FEELING STRANGE,VERITAS,P.O.D.,2024-05-03,220679,32,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.217,0.715,7.0,-5.534,0.0,0.0583,0.000724,0.029,0.141,0.246,77.45,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
WE ARE ONE (OUR STRUGGLE),VERITAS,P.O.D.,2024-05-03,169650,31,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.5,0.878,9.0,-4.38,0.0,0.0539,0.00736,8.44e-05,0.121,0.295,89.995,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
LIES WE TELL OURSELVES,VERITAS,P.O.D.,2024-05-03,207931,33,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.576,0.928,1.0,-3.543,1.0,0.0506,0.0316,5.44e-06,0.243,0.353,125.006,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
THIS IS MY LIFE,VERITAS,"P.O.D.,Cove Reber",2024-05-03,177704,32,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.483,0.97,5.0,-3.844,0.0,0.141,2.31e-05,7.81e-05,0.866,0.396,75.003,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
I WON'T BOW DOWN,VERITAS,P.O.D.,2024-05-03,160836,41,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.615,0.921,2.0,-3.355,1.0,0.2,0.0288,0.0,0.059,0.431,140.258,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
LAY ME DOWN (Roo's Song),VERITAS,P.O.D.,2024-05-03,207359,37,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.404,0.888,2.0,-4.082,0.0,0.0515,3.89e-05,0.00505,0.085,0.263,142.194,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
BREAKING,VERITAS,P.O.D.,2024-05-03,247446,35,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.367,0.922,1.0,-4.287,0.0,0.206,0.0124,0.11,0.396,0.365,196.208,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
DEAD RIGHT,VERITAS,P.O.D.,2024-05-03,129293,36,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.582,0.873,2.0,-4.758,1.0,0.103,0.00703,0.0332,0.0422,0.453,140.1,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
AFRAID TO DIE (feat. Tatiana Shmayluyk from Jinjer),VERITAS,"P.O.D.,Tatiana Shmayluk,Jinjer",2024-05-03,184215,54,"nu metal,christian rock,rap metal,rap rock,alternative metal,metal,djent,groove metal,progressive metal,metalcore",Mascot Records,0.58,0.938,0.0,-4.3,0.0,0.0555,0.00582,1.36e-06,0.101,0.295,89.996,0.0,df_not_liked,P.O.D.,30.343632482068045,0,63.090721002319704
I GOT THAT,VERITAS,P.O.D.,2024-05-03,199067,46,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.539,0.918,7.0,-3.405,1.0,0.0367,0.000166,0.000135,0.362,0.655,126.979,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
DROP (feat. Randy Blythe),VERITAS,"P.O.D.,Randy Blythe",2024-05-03,191208,42,"nu metal,christian rock,rap metal,rap rock,alternative metal",Mascot Records,0.516,0.914,0.0,-5.349,1.0,0.231,0.00206,0.0526,0.426,0.273,164.959,0.0,df_not_liked,P.O.D.,30.343632482068045,0,57.92875292031173
Moment,Deleter,Holy Fuck,2020-01-17,300200,0,electronic rock,Holy EF Music,0.632,0.787,9.0,-8.724,0.0,0.044,0.00192,0.845,0.0852,0.675,127.982,0.0,df_not_liked,Holy Fuck,33.53769905912784,0,59.37764056178248
No Error,Deleter,Holy Fuck,2020-01-17,157360,0,electronic rock,Holy EF Music,0.786,0.487,9.0,-11.509,1.0,0.104,0.208,0.856,0.099,0.958,126.06,0.0,df_not_liked,Holy Fuck,33.53769905912784,0,59.37764056178248
Love Salad,Sixteen Oceans,Four Tet,2020-03-13,440235,23,"idm,electronica",Text Records,0.609,0.502,5.0,-10.282,0.0,0.0391,0.475,0.899,0.0968,0.0742,129.005,0.0,df_not_liked,Four Tet,24.50831854320881,0,54.93243811408871
Fuck_3,Ricky Music,Porches,2020-03-13,164675,11,"synthpop, electronic, indie, new york",Domino Recording Co,0.469,0.439,8.0,-6.93,1.0,0.0292,0.338,2.88e-06,0.0918,0.313,87.812,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
I Can’t Even Think,Ricky Music,Porches,2020-03-13,170560,10,"synthpop, electronic, indie, new york",Domino Recording Co,0.616,0.523,2.0,-6.93,0.0,0.0283,0.0998,0.0247,0.141,0.361,159.948,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
Madonna,Ricky Music,Porches,2020-03-13,193637,14,"synthpop, electronic, indie, new york",Domino Recording Co,0.545,0.821,9.0,-7.136,1.0,0.0465,0.115,0.398,0.103,0.626,130.013,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
I Wanna Ride,Ricky Music,Porches,2020-03-13,167182,18,"synthpop, electronic, indie, new york",Domino Recording Co,0.751,0.4,1.0,-8.106,0.0,0.0323,0.0441,0.562,0.101,0.257,122.003,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
PFB,Ricky Music,Porches,2020-03-13,33173,11,"synthpop, electronic, indie, new york",Domino Recording Co,0.268,0.816,10.0,-5.064,1.0,0.175,0.0135,0.0,0.206,0.67,138.376,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
Lipstick Song,Ricky Music,Porches,2020-03-13,177909,15,"synthpop, electronic, indie, new york",Domino Recording Co,0.735,0.545,2.0,-7.428,1.0,0.0317,0.274,0.00291,0.1,0.185,117.944,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
Do U Wanna,Ricky Music,Porches,2020-03-13,162306,20,"synthpop, electronic, indie, new york",Domino Recording Co,0.668,0.389,10.0,-7.28,1.0,0.0403,0.342,0.0,0.114,0.458,94.991,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
Patience,Ricky Music,Porches,2020-03-13,151860,25,"synthpop, electronic, indie, new york",Domino Recording Co,0.501,0.271,0.0,-8.199,1.0,0.0284,0.724,6.51e-05,0.0869,0.205,115.932,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
J'aime les Synthés,NOSSO RITMO,Yuksek,2020-02-28,156026,1,"nu disco,french house,disco house,funky house",Sweat It Out,0.436,0.429,1.0,-12.453,1.0,0.058,0.733,0.643,0.0934,0.0765,187.844,0.0,df_not_liked,Yuksek,25.48865128493716,0,56.89431090387759
Burning (feat. Juveniles),NOSSO RITMO,"Yuksek,Juveniles",2020-02-28,320120,18,"nu disco,french house,disco house,funky house",Sweat It Out,0.799,0.594,1.0,-9.256,1.0,0.0788,0.171,0.751,0.0961,0.793,109.21,0.0,df_not_liked,Yuksek,25.48865128493716,0,56.89431090387759
G.F.Y. (feat. Queen Rose),NOSSO RITMO,"Yuksek,Queen Rose",2020-02-28,205413,3,"nu disco,french house,disco house,funky house,tribal house",Sweat It Out,0.865,0.904,6.0,-6.723,0.0,0.0796,0.0112,0.000426,0.496,0.828,119.019,0.0,df_not_liked,Yuksek,25.48865128493716,0,62.47218452190481
Corcovado (feat. Fatnotronic),NOSSO RITMO,"Yuksek,Fatnotronic",2020-02-28,280813,4,"nu disco,french house,disco house,funky house",Sweat It Out,0.722,0.812,10.0,-8.02,1.0,0.0351,0.122,0.0359,0.356,0.834,120.015,0.0,df_not_liked,Yuksek,25.48865128493716,0,56.89431090387759
Hashram Peplum (feat. Zombie Zombie),NOSSO RITMO,"Yuksek,Zombie Zombie",2020-02-28,372026,7,"nu disco,french house,disco house,funky house,space rock,krautrock,electroclash",Sweat It Out,0.719,0.833,9.0,-9.245,0.0,0.0523,0.195,0.813,0.231,0.588,120.011,0.0,df_not_liked,Yuksek,25.48865128493716,0,63.090721002319704
Cadenza (feat. Polo and Pan),NOSSO RITMO,"Yuksek,Polo & Pan",2020-02-28,381933,12,"nu disco,french house,disco house,funky house",Sweat It Out,0.739,0.787,11.0,-8.186,1.0,0.0412,0.403,0.902,0.104,0.458,116.018,0.0,df_not_liked,Yuksek,25.48865128493716,0,56.89431090387759
"The Only Reason (feat. Breakbot, Irfane)",NOSSO RITMO,"Yuksek,Breakbot,Irfane",2020-02-28,250840,25,"nu disco,french house,disco house,funky house",Sweat It Out,0.566,0.724,10.0,-7.534,1.0,0.0494,0.163,0.00229,0.112,0.826,208.039,0.0,df_not_liked,Yuksek,25.48865128493716,0,56.89431090387759
This Feeling (feat. Queen Rose),NOSSO RITMO,"Yuksek,Queen Rose",2020-02-28,292266,12,"nu disco,french house,disco house,funky house,tribal house",Sweat It Out,0.738,0.653,3.0,-7.221,1.0,0.054,0.146,0.115,0.0702,0.838,120.019,0.0,df_not_liked,Yuksek,25.48865128493716,0,62.47218452190481
Hair,Ricky Music,Porches,2020-03-13,126662,12,"synthpop, electronic, indie, new york",Domino Recording Co,0.682,0.135,8.0,-11.738,1.0,0.0408,0.576,0.0,0.1,0.0985,106.803,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
Wrote Some Songs,Ricky Music,Porches,2020-03-13,76542,9,"synthpop, electronic, indie, new york",Domino Recording Co,0.56,0.264,4.0,-7.188,0.0,0.0342,0.504,1.15e-05,0.31,0.152,109.72,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
Bateu (feat. Fatnotronic),NOSSO RITMO,"Yuksek,Fatnotronic",2020-02-28,288280,12,"nu disco,french house,disco house,funky house",Sweat It Out,0.791,0.914,7.0,-7.537,1.0,0.0458,0.0781,0.348,0.0971,0.524,111.975,0.0,df_not_liked,Yuksek,25.48865128493716,0,56.89431090387759
rangerover - Bonus Track,Ricky Music,Porches,2020-03-13,135703,33,"synthpop, electronic, indie, new york",Domino Recording Co,0.634,0.654,4.0,-5.351,0.0,0.0547,0.0584,0.0,0.199,0.782,149.782,0.0,df_not_liked,Porches,61.44438191708873,0,61.85724102619156
Romantics,Sixteen Oceans,Four Tet,2020-03-13,297216,26,"idm,electronica",Text Records,0.692,0.411,0.0,-7.766,1.0,0.0376,0.496,0.881,0.0923,0.159,134.04,0.0,df_not_liked,Four Tet,24.50831854320881,0,54.93243811408871
Teenage Birdsong,Sixteen Oceans,Four Tet,2020-03-13,205421,33,"idm,electronica",Text Records,0.633,0.866,7.0,-7.166,1.0,0.0558,0.475,0.723,0.0955,0.0625,195.986,0.0,df_not_liked,Four Tet,24.50831854320881,0,54.93243811408871
Harpsichord,Sixteen Oceans,Four Tet,2020-03-13,173740,22,"idm,electronica",Text Records,0.305,0.126,0.0,-16.726,1.0,0.0348,0.958,0.661,0.0784,0.0364,140.041,0.0,df_not_liked,Four Tet,24.50831854320881,0,54.93243811408871
Baby,Sixteen Oceans,Four Tet,2020-03-13,264464,44,"idm,electronica",Text Records,0.792,0.576,0.0,-9.947,1.0,0.248,0.487,0.00325,0.0972,0.053,127.066,0.0,df_not_liked,Four Tet,24.50831854320881,0,54.93243811408871
School,Sixteen Oceans,Four Tet,2020-03-13,242081,30,"idm,electronica",Text Records,0.645,0.741,5.0,-8.488,0.0,0.0507,0.00417,0.576,0.0372,0.765,129.302,0.0,df_not_liked,Four Tet,24.50831854320881,0,54.93243811408871
Ender,Melee,Dogleg,2020-03-13,380866,25,"midwest emo,math rock",Triple Crown Records,0.237,0.978,4.0,-5.761,1.0,0.242,0.000593,0.0102,0.44,0.0395,109.922,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Cannonball,Melee,Dogleg,2020-03-13,220000,20,"midwest emo,math rock",Triple Crown Records,0.446,0.983,9.0,-4.329,1.0,0.152,0.000268,0.0,0.598,0.038,115.883,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Wrist,Melee,Dogleg,2020-03-13,186266,21,"midwest emo,math rock",Triple Crown Records,0.444,0.993,0.0,-4.316,1.0,0.0945,0.000144,4.32e-05,0.355,0.153,101.138,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Wartortle,Melee,Dogleg,2020-03-13,176533,22,"midwest emo,math rock",Triple Crown Records,0.337,0.99,9.0,-3.869,1.0,0.189,0.00112,0.00072,0.326,0.255,180.175,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Hotlines,Melee,Dogleg,2020-03-13,201000,22,"midwest emo,math rock",Triple Crown Records,0.446,0.995,9.0,-4.228,0.0,0.076,1.51e-05,0.112,0.325,0.13,97.586,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Headfirst,Melee,Dogleg,2020-03-13,224000,22,"midwest emo,math rock",Triple Crown Records,0.267,0.988,1.0,-4.696,1.0,0.234,0.000171,0.372,0.104,0.0853,146.221,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Fox,Melee,Dogleg,2020-03-13,170000,30,"midwest emo,math rock",Triple Crown Records,0.5,0.99,7.0,-4.001,1.0,0.0626,0.000148,0.00737,0.187,0.176,100.069,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Prom Hell,Melee,Dogleg,2020-03-13,261200,24,"midwest emo,math rock",Triple Crown Records,0.391,0.989,0.0,-4.739,1.0,0.0723,7.67e-05,0.0444,0.166,0.0689,90.972,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Bueno,Melee,Dogleg,2020-03-13,176400,26,"midwest emo,math rock",Triple Crown Records,0.368,0.984,0.0,-4.656,1.0,0.141,0.000973,0.000911,0.113,0.121,93.798,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Kawasaki Backflip,Melee,Dogleg,2020-03-13,144026,40,"midwest emo,math rock",Triple Crown Records,0.221,0.993,1.0,-3.474,1.0,0.222,4.9e-05,0.000719,0.347,0.196,195.809,0.0,df_not_liked,Dogleg,31.86081410617145,0,58.68268756469845
Mais Kriola (Yuksek Remix),NOSSO RITMO,"Helio Matheus,Yuksek",2020-02-28,272826,14,"nu disco,french house,disco house,funky house",Sweat It Out,0.739,0.939,5.0,-8.969,1.0,0.0591,0.294,0.572,0.0807,0.91,117.022,0.0,df_not_liked,Helio Matheus,25.48865128493716,0,56.89431090387759
Universal Love,NOSSO RITMO,Yuksek,2020-02-28,186800,4,"nu disco,french house,disco house,funky house",Sweat It Out,0.711,0.79,2.0,-8.777,1.0,0.135,0.294,0.0452,0.11,0.934,173.974,0.0,df_not_liked,Yuksek,25.48865128493716,0,56.89431090387759
San Sebastian,Deleter,Holy Fuck,2020-01-17,194160,0,electronic rock,Holy EF Music,0.503,0.719,11.0,-7.37,1.0,0.025,0.0681,0.91,0.187,0.599,93.037,0.0,df_not_liked,Holy Fuck,33.53769905912784,0,59.37764056178248
Phoenix up,Secret Level,No Mana,2020-02-14,283124,0,"electro house,progressive house",mau5trap Venture Limited,0.642,0.913,1.0,-4.601,1.0,0.036,0.00101,0.862,0.334,0.0719,127.993,0.0,df_not_liked,No Mana,30.343632482068045,0,57.92875292031173
Distance,Secret Level,No Mana,2020-02-14,322500,0,"electro house,progressive house",mau5trap Venture Limited,0.703,0.907,11.0,-5.459,0.0,0.0475,0.000929,0.773,0.0678,0.0697,127.986,0.0,df_not_liked,No Mana,30.343632482068045,0,57.92875292031173
Bed of Stars,Secret Level,No Mana,2020-02-14,367500,0,"electro house,progressive house",mau5trap Venture Limited,0.634,0.624,7.0,-4.99,1.0,0.0785,0.0125,0.578,0.124,0.133,128.058,0.0,df_not_liked,No Mana,30.343632482068045,0,57.92875292031173
